row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
2143,2024-12-15 18:31:55,ABDL.NS,Beverages - Wineries & Distilleries,Consumer Defensive,889.0,,,,,,86400.0,2.0,372.45,375.0,370.6,383.4,372.45,375.0,370.6,383.4,,,,,,,3441.8184,42.699234,519100.0,519100.0,709135.0,1039357.0,1039357.0,105898213376.0,282.05,385.0,3.2210367,330.505,328.4916,,,110346633216.0,0.015800001,53393655.0,279710016.0,0.80912,0.049569998,281252000.0,50.379,7.515036,3.191,0.11,,0.17159486,,,NSI,EQUITY,1057744000.0,3.781,2925116928.0,7204915200.0,0.949,1.386,32877058048.0,51.119,130.678,,,,-5921123840.0,2.696,0.019,0.38149,0.088970006,0.10052,ABDL.NS,ALLIED BLEND N DISTILS L,,378.6,450.0,400.0,418.33334,405.0,,none,3.0,1.65,1.3,Strong Buy,Hold,High Beta (more volatile),,,Buy,Trading near its 52-week high (bullish momentum),18,6
2144,2024-12-15 18:31:55,ABFRL.NS,Apparel Manufacturing,Consumer Cyclical,26965.0,,,,,,86400.0,2.0,301.35,301.75,298.8,303.15,301.35,301.75,298.8,303.15,,,,,,0.174,,123.37003,1010038.0,1010038.0,4237116.0,3145363.0,3145363.0,320232357888.0,198.75,364.4,2.1866267,310.285,296.83725,,,401804001280.0,-0.044710003,384946519.0,1066729984.0,0.62479997,0.17627001,1077170048.0,39.939,7.5164633,,-6.6,1.9,0.29085457,,,NSI,EQUITY,7693199872.0,7.49,4538100224.0,99991797760.0,0.288,1.006,146450399232.0,243.78,147.373,-0.00635,-0.21198,8456637440.0,19111499776.0,,0.129,0.53898996,0.030989999,-0.02735,ABFRL.NS,ADITYA BIRLA FASHION & RT,Aditya Birla Fashion and Retail Limited,300.2,385.0,235.0,302.68182,301.5,3.47619,hold,22.0,-0.38,2.6,Hold,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,8,1
2145,2024-12-15 18:31:55,ABMINTLLTD.NS,Specialty Chemicals,Basic Materials,8.0,,,,,,86400.0,2.0,73.72,73.72,73.72,74.99,73.72,73.72,73.72,74.99,,,1473897600.0,,,0.107,,,1160.0,1160.0,2528.0,2730.0,2730.0,700707840.0,43.2,110.62,0.7159168,72.3552,64.82225,,,678360704.0,0.00638,448765.0,9408000.0,,,9697480.0,15.789,4.7172084,,-3.63,,0.6237886,0.052083,1473897600.0,NSI,EQUITY,42068000.0,4.468,-4409500.0,100481000.0,,,978755968.0,67.646,103.46,,,,,,0.17,0.00708,-0.00451,0.09945,ABMINTLLTD.NS,ABM INTERNATIONAL LTD,ABM International Limited,74.48,,,,,,none,,1.03,2.6,Hold,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,11,5
2146,2024-12-15 18:31:55,ABREL.NS,Paper & Paper Products,Basic Materials,2640.0,,,,,,86400.0,2.0,2751.5,2755.1,2751.2,2835.35,2751.5,2755.1,2751.2,2835.35,5.0,0.0018000001,1720656000.0,0.19860001,0.64,0.669,109.13275,75.365616,133827.0,133827.0,248956.0,133221.0,133221.0,305375019008.0,1185.45,3140.0,6.05916,2745.678,2296.652,,,348675112960.0,0.01929,55919817.0,110527000.0,0.55727,0.21677999,117209000.0,361.04,7.650537,,25.31,,1.2812254,5.0,1720656000.0,NSI,EQUITY,8081500160.0,72.044,6463499776.0,47536099328.0,0.162,1.588,50398900224.0,115.735,454.411,0.02319,0.07557,-21395249152.0,-19181400064.0,,0.022,0.37407002,0.12825,0.029189998,ABREL.NS,ADITYA BIRLA REAL EST LTD,Aditya Birla Real Estate Limited,2762.15,3804.0,3121.0,3475.0,3487.5,,none,4.0,0.39,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,Buy,Trading near its 52-week high (bullish momentum),24,9
2147,2024-12-15 18:31:55,ABSLAMC.NS,Asset Management,Financial Services,1279.0,,,,,,86400.0,2.0,832.5,835.0,822.55,847.0,832.5,835.0,822.55,847.0,13.5,0.0162,1722470400.0,0.4353,,0.277,26.745237,22.835619,447799.0,447799.0,605233.0,539685.0,539685.0,238853570560.0,450.25,911.85,12.854651,793.988,662.59326,,,239618260992.0,0.48208,148014702.0,288366016.0,0.44958,0.43499002,291432992.0,113.517,7.2967043,0.361,30.97,34.69,0.7507887,13.5,1722470400.0,NSI,EQUITY,1022899968.0,3.55,11925699584.0,750499968.0,1.375,1.375,18581100544.0,2.294,64.466,0.22086,0.29804,7896487424.0,7206199808.0,0.36,0.331,0.78720003,0.64182,0.64703006,ABSLAMC.NS,ADIT BIRL SUN LIF AMC LTD,Aditya Birla Sun Life AMC Limited,828.3,1100.0,610.0,830.9091,830.0,2.45455,buy,11.0,-0.5,2.4,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),10,5
2148,2024-12-15 18:31:55,ACC.NS,Building Materials,Basic Materials,3852.0,4.0,7.0,1.0,8.0,6.0,86400.0,2.0,2248.05,2253.0,2236.8,2268.9,2248.05,2253.0,2236.8,2268.9,7.5,0.0033000002,1718323200.0,0.0692,1.3,0.431,20.737358,17.825632,240328.0,240328.0,377326.0,358582.0,358582.0,422052560896.0,1868.2,2844.0,2.1006534,2257.103,2442.9917,,,410295828480.0,0.101619996,71680817.0,187787008.0,0.64115,0.27995002,189632000.0,883.967,2.5420635,-0.485,108.36,119.56,0.00482738,7.5,1718323200.0,NSI,EQUITY,19548499968.0,103.346,26998099968.0,4574099968.0,0.524,1.554,200914894848.0,2.735,1069.896,0.051820002,0.12945,11337724928.0,14737300480.0,-0.489,0.04,0.47957,0.13438,0.04206,ACC.NS,ACC LIMITED,ACC Limited,2247.1,3262.0,2100.0,2648.3428,2646.0,2.02778,buy,35.0,-0.04,1.8,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum,19,8
2149,2024-12-15 18:31:55,ACCELYA.NS,Information Technology Services,Technology,2500.0,,,,,,86400.0,2.0,1578.15,1560.55,1555.6,1600.0,1578.15,1560.55,1555.6,1600.0,80.0,0.0507,1728000000.0,1.0236,3.66,0.545,24.77853,25.111023,9288.0,9288.0,20905.0,10648.0,10648.0,23463397376.0,1339.95,2127.4,4.591968,1604.445,1718.004,,,22315128832.0,0.1855,3609170.0,14926300.0,0.80478996,0.00302,14943700.0,189.504,8.295075,0.03,63.44,62.6,0.12837839,40.0,1728000000.0,NSI,EQUITY,1575260032.0,105.536,1749665536.0,334510016.0,,,5109660160.0,11.826,342.343,,,,,0.03,-0.001,0.70837,0.34242,0.32263002,ACCELYA.NS,ACCELYA SOLN INDIA LTD,Accelya Solutions India Limited,1571.95,,,,,,none,,-0.39,3.3,Hold,Buy,"Low Beta (less volatile than the market)-
 Pays a good dividend (>3%)",,,Hold,No strong momentum,1,1
2150,2024-12-15 18:31:55,ACCURACY.NS,Integrated Freight & Logistics,Industrials,,,,,,,86400.0,2.0,11.35,11.38,11.38,11.65,11.35,11.38,11.38,11.65,,,1663804800.0,,,,19.216665,,326996.0,326996.0,306003.0,592666.0,592666.0,1735956736.0,8.05,18.25,0.24485962,10.0964,10.45845,,,2703181056.0,0.0007,26537605.0,150560000.0,,,159734000.0,7.681,1.5011065,0.609,0.6,,0.19473684,0.025,1663804800.0,NSI,EQUITY,119300000.0,0.793,246620000.0,1148829952.0,0.997,1.608,7089600000.0,98.92,42.794,0.02587,0.00429,-16743750.0,279200000.0,0.576,-0.026,0.05258,0.03479,0.06407,ACCURACY.NS,ACCURACY SHIPPING LIMITED,Accuracy Shipping Limited,11.53,,,,,,none,,1.59,2.5,Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",,,Hold,No strong momentum,11,3
2151,2024-12-15 18:31:55,ACE.NS,Farm & Heavy Construction Machinery,Industrials,1387.0,,,,,,86400.0,2.0,1340.4,1343.0,1342.95,1419.9,1340.4,1343.0,1342.95,1419.9,2.0,0.0015,1724025600.0,0.0651,1.0,1.286,45.868076,37.1054,648792.0,648792.0,369021.0,377794.0,377794.0,167745863680.0,780.0,1695.0,5.4464693,1313.183,1380.1025,,,156513681408.0,0.11873,37388311.0,119009000.0,0.66824996,0.07498,119125000.0,116.327,12.1051,0.282,30.7,40.5,0.5912626,2.0,1724025600.0,NSI,EQUITY,4080000000.0,34.301,4391834112.0,1141200000.0,0.668,1.33,30799009792.0,8.237,258.792,0.12332,0.30079,1377154048.0,3616302080.0,0.282,0.124,0.29749,0.1426,0.13423,ACE.NS,ACTION CONST EQUIP LTD,Action Construction Equipment Limited,1408.15,1700.0,1465.0,1582.5,1582.5,,none,2.0,5.05,1.7,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,19,7
2152,2024-12-15 18:31:55,ACEINTEG.NS,Staffing & Employment Services,Industrials,12.0,,,,,,86400.0,2.0,32.52,32.52,32.01,32.99,32.52,32.52,32.01,32.99,,,,,,,81.1,,7525.0,7525.0,60280.0,48313.0,48313.0,330888000.0,28.01,51.8,2.8923776,32.727,33.6606,,,308904000.0,0.053319998,2700042.0,10200000.0,,,10388200.0,18.657,1.7387575,,0.4,,-0.30882043,,,NSI,EQUITY,27000000.0,2.647,4700000.0,4200000.0,5.462,9.713,114400000.0,2.2,8.961,0.00922,0.03263,212500.0,9100000.0,,0.713,0.27797002,0.041079998,-0.00932,ACEINTEG.NS,ACE INTEGRATED SOLU. LTD.,Ace Integrated Solutions Limited,32.44,,,,,,none,,-0.25,1.0,Strong Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),23,4
2153,2024-12-15 18:31:55,ACI.NS,Chemicals,Basic Materials,288.0,,,,,,86400.0,2.0,669.3,662.55,660.2,671.85,669.3,662.55,660.2,671.85,5.5,0.0082,1718928000.0,0.1683,,,37.429775,17.17645,240735.0,240735.0,397413.0,287853.0,287853.0,82213249024.0,571.3,837.7,7.150978,674.215,679.8373,2.0,0.0029881967,79400550400.0,0.19115,51507270.0,123397000.0,0.5344,0.23466,127453000.0,143.034,4.6579833,-0.761,17.8,45.22,0.09452164,1.0,1718928000.0,NSI,EQUITY,4638437888.0,37.62,3734929920.0,1516930944.0,4.855,6.484,11496783872.0,8.602,93.266,0.09486,0.1319,317348640.0,2444583936.0,-0.762,-0.172,0.94833,0.32487,0.2298,ACI.NS,ARCHEAN CHEMICAL IND LTD,Archean Chemical Industries Limited,666.25,912.0,745.0,826.0,800.0,,none,7.0,-0.46,1.4,Strong Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum,22,13
2154,2024-12-15 18:31:55,ACL.NS,Building Materials,Basic Materials,179.0,,,,,,86400.0,2.0,83.75,83.8,83.5,86.31,83.75,83.8,83.5,86.31,,,,,,-2.322,,,38436.0,38436.0,42957.0,31770.0,31770.0,7727705088.0,76.0,139.2,2.5089135,85.2276,90.27625,,,14502742016.0,-0.3196,9227513.0,92172096.0,0.93437,0.00126,92315200.0,25.828,3.2410562,,-10.68,,-0.26599473,,,NSI,EQUITY,210200000.0,2.278,-157200000.0,6984900096.0,0.257,0.588,3080100096.0,293.077,33.418,-0.046490002,-0.34233,113675000.0,706200000.0,,-0.158,0.31566998,-0.05104,-0.51021,ACL.NS,ANDHRA CEMENTS LIMITED,Andhra Cements Limited,83.71,,,,,,none,,-0.05,2.6,Hold,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),11,4
2155,2024-12-15 18:31:55,ACLGATI.NS,Integrated Freight & Logistics,Industrials,,,,,,,86400.0,2.0,96.97,97.0,95.5,97.6,96.97,97.0,95.5,97.6,,,1568678400.0,,1.02,0.481,70.14598,23.439024,233946.0,233946.0,785828.0,306645.0,306645.0,14132658176.0,88.21,149.0,0.84886944,98.4374,102.0966,,,10868200448.0,0.01061,43760000.0,147062000.0,0.56215,0.033770002,147062000.0,79.943,1.2021065,,1.37,,-0.29578793,0.8,1568678400.0,NSI,EQUITY,1864899968.0,18.649,25700000.0,2420699904.0,1.506,1.795,16648800256.0,28.116,117.861,-0.0070599997,0.0119,772075008.0,735400000.0,,-0.034,0.11541,0.00154,-0.00117,ACLGATI.NS,ALLCARGO GATI LIMITED,Allcargo Gati Limited,96.1,128.0,128.0,128.0,128.0,,none,1.0,-0.9,1.0,Strong Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",,,Hold,Trading near its 52-week low (bearish momentum),23,8
2156,2024-12-15 18:31:55,ACMESOLAR.NS,Utilities - Renewable,Utilities,214.0,,,,,,86400.0,2.0,268.0,267.95,262.55,268.95,268.0,267.95,262.55,268.95,,,,,,,,,988522.0,988522.0,4236988.0,2470152.0,2470152.0,159803752448.0,227.85,292.4,12.963697,261.95,261.95,,,198237634560.0,0.50076,,605088000.0,,,613216000.0,49.622,5.322236,-0.983,-1.15,,0.058660865,,,NSI,EQUITY,17743460352.0,38.323,10290239488.0,96527056896.0,1.766,1.918,12327019520.0,497.018,23.135,,,,22547939328.0,-0.98,-0.203,1.0,0.83476996,0.72507006,ACMESOLAR.NS,ACME SOLAR HOLDINGS LTD,,264.1,,,,,,none,,-1.46,2.6,Hold,Hold,High Beta (more volatile),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,6,2
2157,2024-12-15 18:31:55,ADANIENSOL.NS,Utilities - Independent Power Producers,Utilities,4959.0,,,,,,86400.0,2.0,832.4,830.0,809.0,830.9,832.4,830.0,809.0,830.9,,,,,,1.148,165.35643,30.681154,1588100.0,1588100.0,4435455.0,3816216.0,3816216.0,975319269376.0,588.0,1348.0,4.6818705,897.872,1010.4285,,,1325201620992.0,0.025799999,311468563.0,1201280000.0,0.74538004,0.15314001,1202569984.0,174.69,4.6476617,1.447,4.91,,-0.2019558,,,NSI,EQUITY,73197199360.0,60.933,70548201472.0,390087213056.0,1.52,1.702,208318300160.0,178.762,184.3,0.05224,0.01798,-39987462144.0,63460200448.0,1.466,0.683,0.60067004,0.33866,0.21068001,ADANIENSOL.NS,ADANI ENERGY SOLUTION LTD,Adani Energy Solutions Limited,811.9,1978.0,1300.0,1487.0,1335.0,,none,4.0,-2.46,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,15,8
2158,2024-12-15 18:31:55,ADANIENT.NS,Thermal Coal,Energy,8676.0,9.0,8.0,1.0,10.0,8.0,86400.0,2.0,2527.55,2530.0,2503.0,2537.5,2527.55,2530.0,2503.0,2537.5,1.3,0.0005,1718323200.0,0.027999999,0.65,0.879,54.01849,35.60405,654241.0,654241.0,2840992.0,2210755.0,2210755.0,2901822144512.0,2025.0,3743.9,2.8362834,2762.278,3021.1272,,,3765014888448.0,0.0541,270065271.0,1154179968.0,0.78564,0.14654,1183869952.0,334.151,7.5187564,6.645,46.51,,-0.1519996,1.3,1718323200.0,NSI,EQUITY,66934398976.0,56.952,130348900352.0,804272472064.0,0.26,0.695,1023107203072.0,168.936,882.541,0.03809,0.1364,-170900307968.0,78020796416.0,6.41,0.004,0.48720002,0.1274,0.117589995,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2512.4,4710.0,3800.0,4255.0,4255.0,,none,2.0,-0.6,1.6,Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,14,5
2159,2024-12-15 18:31:55,ADANIGREEN.NS,Utilities - Renewable,Utilities,1597.0,5.0,7.0,1.0,5.0,5.0,86400.0,2.0,1198.4,1200.95,1163.65,1210.5,1198.4,1200.95,1163.65,1210.5,,,,,,1.016,183.94489,44.52542,2715478.0,2715478.0,3761072.0,6779617.0,6779617.0,1852317106176.0,870.25,2174.1,17.229254,1480.507,1748.9873,,,2834826264576.0,0.10492,317824615.0,1584029952.0,0.83375,0.117939994,1584440064.0,59.777,19.540125,-0.258,6.35,,-0.21398354,,,NSI,EQUITY,74310000640.0,42.001,82249998336.0,674299969536.0,0.378,0.508,107509997568.0,306.013,67.94,0.04514,0.11395001,-174412496896.0,82530000896.0,-0.29,0.376,0.81704,0.76505,0.54140997,ADANIGREEN.NS,ADANI GREEN ENERGY LTD,Adani Green Energy Limited,1168.05,2550.0,800.0,1966.25,2257.5,1.75,buy,4.0,-2.53,1.0,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),16,7
2160,2024-12-15 18:31:55,ADANIPORTS.NS,Marine Shipping,Industrials,3129.0,8.0,8.0,1.0,1.0,5.0,86400.0,2.0,1259.95,1258.0,1240.95,1261.85,1259.95,1258.0,1240.95,1261.85,6.0,0.0047999998,1718323200.0,0.1263,0.5,0.584,26.17158,21.571537,1336903.0,1336903.0,4599538.0,5129904.0,5129904.0,2685800808448.0,989.25,1621.4,9.647294,1309.336,1387.9397,,,3171866116096.0,0.35222,844842535.0,2160140032.0,0.59598,0.21455999,2160480000.0,264.719,4.696112,0.399,47.5,33.42,0.1513753,6.0,1718323200.0,NSI,EQUITY,73401196544.0,33.984,166432702464.0,504850186240.0,0.716,1.136,278399385600.0,85.449,128.887,0.06685,0.17819999,41418551296.0,154786299904.0,0.764,0.063,0.66535,0.59782004,0.46587002,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1243.15,1960.0,1500.0,1706.0667,1700.0,1.4,strong_buy,15.0,-1.33,2.1,Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,15,7
2161,2024-12-15 18:31:55,ADANIPOWER.NS,Utilities - Independent Power Producers,Utilities,3295.0,,,,,,86400.0,2.0,536.6,539.0,527.3,539.4,536.6,539.0,527.3,539.4,,,,,,0.665,16.99487,-237.62332,2621606.0,2621606.0,7858206.0,7884806.0,7884806.0,2045122707456.0,432.0,895.85,3.7422435,568.499,636.344,,,2510682062848.0,0.23275,821586979.0,3856940032.0,0.71145,0.16392,3958579968.0,137.879,3.843225,-0.495,31.18,-2.23,-0.0050987005,,,NSI,EQUITY,64422600704.0,15.875,210003492864.0,377049710592.0,1.377,1.753,546496413696.0,65.013,141.0,0.10594,0.25756,5819887616.0,147137708032.0,-0.502,0.027,0.42663,0.38426998,0.31614,ADANIPOWER.NS,ADANI POWER LTD,Adani Power Limited,529.9,,,,,,none,,-1.25,2.2,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),9,4
2162,2024-12-15 18:31:55,ADFFOODS.NS,Packaged Foods,Consumer Defensive,354.0,,,,,,86400.0,2.0,343.55,345.35,343.0,353.95,343.55,345.35,343.0,353.95,1.8,0.0052,1730851200.0,0.16620001,2.49,0.903,47.87795,,346943.0,346943.0,553823.0,244617.0,244617.0,37996511232.0,179.0,353.95,6.7095447,305.007,248.1396,1.8,0.005239412,36908478464.0,0.14002,28084287.0,109864000.0,0.41318,0.23724002,110071000.0,42.148,8.190187,0.311,7.21,,0.7233509,0.6,1730851200.0,NSI,EQUITY,1378182016.0,12.542,1020780032.0,534353984.0,4.12,6.349,5663053824.0,11.537,51.593,0.10297,0.17274,39568000.0,386236000.0,0.307,0.295,0.52015996,0.18024999,0.14348,ADFFOODS.NS,ADF FOODS LIMITED,ADF Foods Limited,345.2,243.0,243.0,243.0,243.0,,none,1.0,0.48,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),15,8
2163,2024-12-15 18:31:55,ADL.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,58.0,,,,,,86400.0,2.0,100.0,104.9,98.97,104.9,100.0,104.9,98.97,104.9,,,,,,0.362,182.125,,917.0,917.0,3489.0,2413.0,2413.0,577864128.0,76.4,146.6,1.110615,96.9446,94.13485,,,737784384.0,0.0052,839808.0,5566250.0,0.82684,,5665890.0,91.178,1.1185812,,0.56,,0.09289622,,,NSI,EQUITY,3765000.0,0.671,42238248.0,220034000.0,,,520310016.0,43.355,90.737,,,,,,0.631,0.30723,0.08118,0.01602,ADL.NS,ARCHIDPLY DECOR LIMITED,Archidply Decor Limited,101.99,,,,,,none,,1.99,1.0,Strong Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,21,10
2164,2024-12-15 18:31:55,ADORWELD.NS,Specialty Industrial Machinery,Industrials,672.0,,,,,,86400.0,2.0,1159.2,1158.0,1145.0,1174.0,1159.2,1158.0,1145.0,1174.0,36.0,0.03,1715731200.0,0.72980005,2.01,0.692,33.40138,14.612578,12221.0,12221.0,15691.0,33508.0,33508.0,20223801344.0,1107.05,1770.0,2.1888177,1253.75,1343.0697,,,15867696128.0,0.07261,4453090.0,17402800.0,0.57527,0.0933,17408800.0,266.486,4.3593283,0.347,34.78,,-0.21466076,18.5,1715731200.0,NSI,EQUITY,218800000.0,16.09,988875008.0,440100000.0,,,9239600128.0,12.145,679.52,,,,,0.347,0.212,0.33006,0.107030004,0.076079994,ADORWELD.NS,ADOR WELDING LTD,Ador Welding Limited,1161.7,1621.0,1621.0,1621.0,1621.0,,none,1.0,0.22,2.3,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),13,5
2165,2024-12-15 18:31:55,ADROITINFO.NS,Information Technology Services,Technology,94.0,,,,,,86400.0,2.0,21.0,21.19,20.0,21.68,21.0,21.19,20.0,21.68,,,1503273600.0,,,0.352,16.108528,,47963.0,47963.0,243119.0,38191.0,38191.0,717032640.0,14.4,30.4,2.5231814,21.717,19.1923,,,627747776.0,0.14839,16247641.0,24767400.0,0.56655,,34505900.0,22.464,0.9250356,,1.29,,0.4172281,0.352801,1503273600.0,NSI,EQUITY,13955000.0,0.595,61933000.0,149087008.0,0.949,1.772,284177984.0,28.292,12.461,0.05396,0.1162,-174940368.0,-79302000.0,,0.707,0.34285,0.21794,0.056500003,ADROITINFO.NS,ADROIT INFOTECH LIMITED,Adroit Infotech Limited,20.78,,,,,,none,,-1.05,2.2,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,9,8
2166,2024-12-15 18:31:55,ADSL.NS,Information Technology Services,Technology,3000.0,,,,,,86400.0,2.0,259.7,262.4,258.4,265.35,259.7,262.4,258.4,265.35,1.5,0.0058,1722556800.0,0.1892,,0.949,32.77778,20.28125,172053.0,172053.0,582437.0,310669.0,310669.0,14601644032.0,116.15,319.9,2.00028,271.367,210.72964,,,15864158208.0,0.06548,26996940.0,56225100.0,0.55498004,0.00526,56716200.0,93.447,2.7780454,0.011,7.92,12.43,1.0627482,1.5,1722556800.0,NSI,EQUITY,1719500032.0,27.127,828499968.0,690700032.0,2.207,3.453,7299800064.0,10.869,122.999,0.05303,0.07776,395787488.0,1034700032.0,-0.118,0.193,0.1889,0.11350001,0.07078,ADSL.NS,ALLIED DIGITAL SERV. LTD,Allied Digital Services Limited,259.6,288.0,288.0,288.0,288.0,,none,1.0,-0.04,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,13,12
2167,2024-12-15 18:31:55,ADVANIHOTR.NS,Lodging,Consumer Cyclical,161.0,,,,,,86400.0,2.0,70.79,71.48,70.1,71.61,70.79,71.48,70.1,71.61,1.8,0.0272,1717113600.0,0.695,2.23,0.523,28.67742,,41797.0,41797.0,95702.0,91055.0,91055.0,6574225920.0,48.0,91.65,6.311873,69.2182,73.91445,,,5660240896.0,0.23004,9904186.0,92438496.0,0.82036,0.00049,93444000.0,7.777,9.144915,-0.216,2.48,,0.3515991,0.8,1717113600.0,NSI,EQUITY,484680000.0,5.233,323891008.0,19757000.0,,,1041564992.0,2.748,11.255,,,,,-0.22,-0.054,0.62271,0.31097,0.17457001,ADVANIHOTR.NS,ADVANI HOT.& RES.(I) LTD,Advani Hotels & Resorts (India) Limited,71.12,,,,,,none,,0.47,2.4,Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,10,4
2168,2024-12-15 18:31:55,ADVENZYMES.NS,Specialty Chemicals,Basic Materials,323.0,,,,,,86400.0,2.0,377.4,380.7,377.4,388.8,377.4,380.7,377.4,388.8,5.1,0.0135,1721260800.0,0.4163,0.64,0.399,31.53219,20.4709,130965.0,130965.0,283487.0,265327.0,265327.0,43286757376.0,334.05,571.0,6.9888477,426.892,410.455,5.1,0.013513514,38017429504.0,0.22131,29527364.0,111881000.0,0.55859,0.214,112829000.0,120.137,3.22049,-0.046,12.27,12.45,0.006802678,1.1,1721260800.0,NSI,EQUITY,5069910016.0,45.398,1930279936.0,469180000.0,5.844,7.765,6193690112.0,3.378,55.403,0.07001,0.10474,679223744.0,1422230016.0,-0.049,-0.074,0.75695,0.31165,0.22944,ADVENZYMES.NS,ADVANCED ENZYME TECH LTD,Advanced Enzyme Technologies Limited,386.9,470.0,470.0,470.0,470.0,,none,1.0,2.52,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),20,14
