row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank,Stock_Volatile,Stock_Volatile_Percentage,D01_01_Diff,D02_01_Diff,D03_01_Diff,D04_01_Diff,D05_01_Diff,D08_01_Diff,D09_01_Diff,D10_01_Diff,D11_01_Diff,D12_01_Diff,D15_01_Diff,D16_01_Diff,D17_01_Diff,D18_01_Diff,D19_01_Diff,D22_01_Diff,D23_01_Diff,D24_01_Diff,D25_01_Diff,D26_01_Diff,D29_01_Diff,D30_01_Diff,D31_01_Diff,D01_02_Diff,D02_02_Diff,D05_02_Diff,D06_02_Diff,D07_02_Diff,D08_02_Diff,D09_02_Diff,D12_02_Diff,D13_02_Diff,D14_02_Diff,D15_02_Diff,D16_02_Diff,D19_02_Diff,D20_02_Diff,D21_02_Diff,D22_02_Diff,D23_02_Diff,D26_02_Diff,D27_02_Diff,D28_02_Diff,D29_02_Diff,D01_03_Diff,D04_03_Diff,D05_03_Diff,D06_03_Diff,D07_03_Diff,D08_03_Diff,D11_03_Diff,D12_03_Diff,D13_03_Diff,D14_03_Diff,D15_03_Diff,D18_03_Diff,D19_03_Diff,D20_03_Diff,D21_03_Diff,D22_03_Diff,D25_03_Diff,D26_03_Diff,D27_03_Diff,D28_03_Diff,D29_03_Diff,D01_04_Diff,D02_04_Diff,D03_04_Diff,D04_04_Diff,D05_04_Diff,D08_04_Diff,D09_04_Diff,D10_04_Diff,D11_04_Diff,D12_04_Diff,D15_04_Diff,D16_04_Diff,D17_04_Diff,D18_04_Diff,D19_04_Diff,D22_04_Diff,D23_04_Diff,D24_04_Diff,D25_04_Diff,D26_04_Diff,D29_04_Diff,D30_04_Diff,D01_05_Diff,D02_05_Diff,D03_05_Diff,D06_05_Diff,D07_05_Diff,D08_05_Diff,D09_05_Diff,D10_05_Diff,D13_05_Diff,D14_05_Diff,D15_05_Diff,D16_05_Diff,D17_05_Diff,D20_05_Diff,D21_05_Diff,D22_05_Diff,D23_05_Diff,D24_05_Diff,D27_05_Diff,D28_05_Diff,D29_05_Diff,D30_05_Diff,D31_05_Diff,D03_06_Diff,D04_06_Diff,D05_06_Diff,D06_06_Diff,D07_06_Diff,D10_06_Diff,D11_06_Diff,D12_06_Diff,D13_06_Diff,D14_06_Diff,D17_06_Diff,D18_06_Diff,D19_06_Diff,D20_06_Diff,D21_06_Diff,D24_06_Diff,D25_06_Diff,D26_06_Diff,D27_06_Diff,D28_06_Diff,D01_07_Diff,D02_07_Diff,D03_07_Diff,D04_07_Diff,D05_07_Diff,D08_07_Diff,D09_07_Diff,D10_07_Diff,D11_07_Diff,D12_07_Diff,D15_07_Diff,D16_07_Diff,D17_07_Diff,D18_07_Diff,D19_07_Diff,D22_07_Diff,D23_07_Diff,D24_07_Diff,D25_07_Diff,D26_07_Diff,D29_07_Diff,D30_07_Diff,D31_07_Diff,D01_08_Diff,D02_08_Diff,D05_08_Diff,D06_08_Diff,D07_08_Diff,D08_08_Diff,D09_08_Diff,D12_08_Diff,D13_08_Diff,D14_08_Diff,D15_08_Diff,D16_08_Diff,D19_08_Diff,D20_08_Diff,D21_08_Diff,D22_08_Diff,D23_08_Diff,D26_08_Diff,D27_08_Diff,D28_08_Diff,D29_08_Diff,D30_08_Diff,D02_09_Diff,D03_09_Diff,D04_09_Diff,D05_09_Diff,D06_09_Diff,D09_09_Diff,D10_09_Diff,D11_09_Diff,D12_09_Diff,D13_09_Diff,D16_09_Diff,D17_09_Diff,D18_09_Diff,D19_09_Diff,D20_09_Diff,D23_09_Diff,D24_09_Diff,D25_09_Diff,D26_09_Diff,D27_09_Diff,D30_09_Diff,D01_10_Diff,D02_10_Diff,D03_10_Diff,D04_10_Diff,D07_10_Diff,D08_10_Diff,D09_10_Diff,D10_10_Diff,D11_10_Diff,D14_10_Diff,D15_10_Diff,D16_10_Diff,D17_10_Diff,D18_10_Diff,D21_10_Diff,D22_10_Diff,D23_10_Diff,D24_10_Diff,D25_10_Diff,D28_10_Diff,D29_10_Diff,D30_10_Diff,D31_10_Diff,D01_11_Diff,D04_11_Diff,D05_11_Diff,D06_11_Diff,D07_11_Diff,D08_11_Diff,D11_11_Diff,D12_11_Diff,D13_11_Diff,D14_11_Diff,D15_11_Diff,D18_11_Diff,D19_11_Diff,D20_11_Diff,D21_11_Diff,D22_11_Diff,D25_11_Diff,D26_11_Diff,D27_11_Diff,D28_11_Diff,D29_11_Diff,D02_12_Diff,D03_12_Diff,D04_12_Diff,D05_12_Diff,D06_12_Diff,D09_12_Diff,D10_12_Diff,D11_12_Diff,D12_12_Diff,D13_12_Diff,D16_12_Diff,D17_12_Diff,D18_12_Diff,D19_12_Diff,D20_12_Diff,D23_12_Diff,D24_12_Diff,D25_12_Diff,D26_12_Diff,D27_12_Diff,D30_12_Diff,D31_12_Diff,W01_01,W02_01,W03_01,W04_01,W05_01,W06_02,W07_02,W08_02,W09_02,W10_03,W11_03,W12_03,W13_03,W14_04,W15_04,W16_04,W17_04,W18_04,W19_05,W20_05,W21_05,W22_05,W23_06,W24_06,W25_06,W26_06,W27_07,W28_07,W29_07,W30_07,W31_07,W32_08,W33_08,W34_08,W35_08,W36_09,W37_09,W38_09,W39_09,W40_09,W41_10,W42_10,W43_10,W44_10,W45_11,W46_11,W47_11,W48_11,W49_12,W50_12,W51_12,W52_12,W53_12,M01_2024,M02_2024,M03_2024,M04_2024,M05_2024,M06_2024,M07_2024,M08_2024,M09_2024,M10_2024,M11_2024,M12_2024,2024,Expert_Comments,Expert_Review
76,2024-12-27 23:59:57,AJOONI.NS,109.0,,,,,,86400.0,2.0,7.17,7.01,7.25,,,,,,1.167,396424.0,396424.0,607168.0,0.01385,0.03537,,,6.981487,,,968896320.0,130630921.0,99371400.0,,,99371400.0,4.875,1.4461539,0.165,0.22,,0.24761903,,,NSI,EQUITY,216040992.0,1.384,24848356.0,20680000.0,537859.0,537859.0,700568384.0,4.320229,10.34,0.82643044,7.6438,6.81,11.853,847704000.0,2.419,7.0,-0.87,0.222,0.12725,0.02931,0.02882,0.02628,7.04,7.17,7.01,7.25,7.04,32.045456,,AJOONI.NS,AJOONI BIOTECH LIMITED,Ajooni Biotech Limited,Packaged Foods,Consumer Defensive,7.05,,,,,,none,,0.14,1.7,Buy,Hold,High Beta (more volatile)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),,,16.0,8.0,0.24,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,,
77,2024-12-27 23:59:57,AKASH.NS,32.0,,,,,,86400.0,2.0,35.02,33.01,35.46,,,1663200000.0,,,0.664,12138.0,12138.0,29839.0,,,,,36.4954,,,1470038272.0,6914686.0,16862500.0,,,16862500.0,49.694,0.68116874,,0.13,,-0.06838536,0.1,1663200000.0,NSI,EQUITY,56946000.0,3.274,48140500.0,907875008.0,11140.0,11140.0,570795584.0,28.72,50.6,1.1437117,34.9696,,,499072992.0,108.249,32.896,,-0.396,0.35735,0.09646,0.080419995,0.03583,34.33,35.02,33.01,35.46,34.33,260.3846,,AKASH.NS,AKASH INFRA-PROJECTS LTD,Akash Infra-Projects Limited,Engineering & Construction,Industrials,33.85,,,,,,none,,-1.4,1.0,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,,,23.0,12.0,2.45,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-1.4,,
78,2024-12-27 23:59:57,AKG.NS,,,,,,,86400.0,2.0,18.38,18.05,18.45,,,,,,0.561,86231.0,86231.0,88961.0,,,,,20.653,,,686268160.0,15611730.0,31776600.0,,,31776600.0,16.545,1.1078876,-0.562,0.4,,-0.2601202,,,NSI,EQUITY,29660000.0,0.925,24263750.0,141684992.0,37299.0,37299.0,582465088.0,16.18,26.6,0.34693712,18.8418,,,1678877952.0,27.023,49.682,-0.533,-0.28,0.06269,0.014450001,0.01406,0.00816,18.46,18.38,18.05,18.45,18.46,45.825,,AKG.NS,AKG EXIM LIMITED,AKG Exim Limited,Industrial Distribution,Industrials,18.33,,,,,,none,,-0.7,1.4,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,,,21.0,1.0,0.4,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.7,,
79,2024-12-27 23:59:57,AKI.NS,,,,,,,86400.0,2.0,14.19,12.91,14.3,,,,,,-0.196,308188.0,308188.0,142963.0,,,,,20.9402,,,2262674432.0,41107885.0,88532200.0,0.61636,,88784200.0,6.963,1.8914262,0.329,0.17,,-0.4982143,,,NSI,EQUITY,18130000.0,0.167,55505248.0,221611008.0,172032.0,172032.0,1169287936.0,12.91,32.5,1.512856,17.5512,,,772900992.0,37.112,7.967,-0.2,0.443,0.19479,0.07181,0.04854,0.01925,14.05,14.19,12.91,14.3,14.05,77.47059,,AKI.NS,AKI INDIA LIMITED,AKI India Limited,Footwear & Accessories,Consumer Cyclical,13.17,,,,,,none,,-6.26,1.3,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),,,20.0,8.0,1.39,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.26,-6.26,,
80,2024-12-27 23:59:57,AKSHAR.NS,190.0,,,,,,86400.0,4.0,0.77,0.74,0.77,0.01,0.015800001,1704326400.0,0.0759,,0.836,3743451.0,3743451.0,8442631.0,,,,,1.8886663,,,410971008.0,290834127.0,787468032.0,0.02342,,797968000.0,1.463,0.50580996,-0.298,-0.01,,-0.79272723,0.005519,1704326400.0,NSI,EQUITY,98000.0,,105836000.0,189799008.0,3033798.0,3033798.0,582726336.0,0.67,4.333333,0.33581984,0.805,,,1735234944.0,43.251,5.945,-0.333,-0.037,0.16099001,0.06099,0.03902,0.01836,0.76,0.77,0.74,0.77,0.76,,,AKSHAR.NS,AKSHAR SPINTEX LIMITED,Akshar Spintex Limited,Textile Manufacturing,Consumer Cyclical,0.74,,,,,,none,,-2.63,2.9,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,,,6.0,3.0,0.03,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.63,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63,-2.63,,
81,2024-12-27 23:59:57,AKSHARCHEM.NS,163.0,,,,,,86400.0,2.0,307.0,305.0,317.95,0.5,0.0016,1727049600.0,0.1078,,,8925.0,8925.0,15245.0,0.00642,-0.013300001,-271085248.0,19342000.0,301.32724,0.5,0.0016358581,3153290752.0,2227607.0,8033100.0,0.71823996,,8044820.0,326.355,0.9561673,,-4.37,,0.024124622,0.5,1727049600.0,NSI,EQUITY,32411000.0,4.047,177524992.0,682417024.0,59772.0,59772.0,2506728704.0,240.3,374.95,0.77817374,304.414,0.522,1.37,3221296896.0,26.108,401.04,,0.08,0.42582,0.05511,0.03439,-0.01087,305.65,307.0,305.0,317.95,305.65,,,AKSHARCHEM.NS,AKSHARCHEM INDIA LIMITED,AksharChem (India) Limited,Specialty Chemicals,Basic Materials,312.05,,,,,,none,,2.09,2.6,Hold,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,,,,,10.0,4.0,12.95,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,2.09,,
82,2024-12-27 23:59:57,AKSHOPTFBR.NS,,,,,,,86400.0,2.0,11.98,11.41,12.14,,,1536710400.0,,,0.894,491538.0,491538.0,1701413.0,,,,,9.37315,,,2687779840.0,119031463.0,162698000.0,0.26779,,162968992.0,2.487,4.591878,,-4.87,3.44,-0.0066115856,0.3,1536710400.0,NSI,EQUITY,37869000.0,0.233,68296752.0,1023827968.0,3309834.0,3309834.0,1861105920.0,7.9,15.85,0.91094935,10.9698,,,2043040000.0,252.984,12.586,,-0.285,0.28542,0.03343,-0.08191,-0.36720002,12.02,11.98,11.41,12.14,12.02,,3.3197675,AKSHOPTFBR.NS,AKSH OPTIFIBRE  LTD,Aksh Optifibre Limited,Communication Equipment,Technology,11.42,,,,,,none,,-4.99,2.6,Hold,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential,,,5.0,2.0,0.73,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.99,-4.99,,
83,2024-12-27 23:59:57,AKUMS.NS,7388.0,,,,,,86400.0,2.0,612.7,608.05,668.4,,,,,,,2105742.0,2105742.0,340606.0,0.05006,0.16596001,607291264.0,5058200064.0,790.1821,,,82958901248.0,25898868.0,153102000.0,0.84928,0.08971,153115008.0,189.896,3.5198216,1.05,18.47,,-0.23686028,,,NSI,EQUITY,7949700096.0,53.278,4383810048.0,5304640000.0,447352.0,447352.0,102333382656.0,530.05,1175.9,2.5064976,706.889,1.416,2.128,40827240448.0,18.633,282.397,0.968,-0.125,0.38347998,0.107370004,0.08356,0.06803,607.65,612.7,608.05,668.4,607.65,36.188416,,AKUMS.NS,AKUMS DRUGS AND PHARMA L,,Drug Manufacturers - Specialty & Generic,Healthcare,668.4,,,,,,none,,10.0,1.7,Buy,Hold,High Beta (more volatile),,,,,14.0,12.0,60.35,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,
84,2024-12-27 23:59:57,AKZOINDIA.NS,1500.0,,,,,,86400.0,2.0,3453.95,3403.25,3459.35,95.0,0.026400002,1731974400.0,0.78519994,2.32,0.158,3843.0,3843.0,31200.0,0.11605,0.31476998,2894874880.0,4560000000.0,3183.2227,95.0,0.027506731,158108073984.0,9040602.0,45540300.0,0.80157,0.095340006,45610900.0,312.955,10.893101,0.039,95.67,,0.32455075,70.0,1731974400.0,NSI,EQUITY,6229000192.0,136.733,6262000128.0,645000000.0,27585.0,27585.0,155489845248.0,2267.0,4674.0,3.8633895,3754.011,0.79,1.391,40247001088.0,4.524,883.723,0.038,0.027,0.43081,0.15559,0.12644,0.10808,3453.7,3453.95,3403.25,3459.35,3453.7,35.63343,32.00986,AKZOINDIA.NS,AKZO NOBEL INDIA LIMITED,Akzo Nobel India Limited,Specialty Chemicals,Basic Materials,3409.05,4750.0,3742.0,4246.0,4246.0,,none,2.0,-1.29,2.3,Buy,Hold,Low Beta (less volatile than the market),,,,,13.0,7.0,56.1,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.29,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,-1.29,,
85,2024-12-27 23:59:57,ALANKIT.NS,1001.0,,,,,,86400.0,2.0,21.73,21.65,22.5,,,1663718400.0,,,1.164,896341.0,896341.0,972368.0,0.03275,0.10354,-794507008.0,177802000.0,21.98675,,,5454432256.0,144790245.0,271158016.0,0.49877998,0.110640004,271532992.0,10.951,2.014428,0.515,1.05,,0.18147135,0.2,1663718400.0,NSI,EQUITY,651827968.0,2.485,287727008.0,328060992.0,793614.0,793614.0,5990017536.0,15.2,29.61,2.3960118,22.085,0.921,1.604,2499994880.0,10.635,10.142,0.333,0.28,0.51245,0.11509,0.09288,0.10118,21.68,21.73,21.65,22.5,21.68,21.009523,,ALANKIT.NS,ALANKIT LIMITED,Alankit Limited,Information Technology Services,Technology,22.06,,,,,,none,,1.75,2.1,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),,,9.0,9.0,0.85,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.75,,
